56250,The bears are dressed up.  ,The dressing up of the bears is for celebrating a wedding.,A duck is swimming near the bears.,The boat drifted slowly past a cluster of bears.
580543,There are two rolls of toilet paper.  ,One roll is for backup.,A dog is chewing on a roll of paper.,A cat knocked over the roll on the table.
187329,Your body aches from some sleeping positions.,These sleeping positions are not natural.,The dog fetched the body in the lake.,The duck prefers yoga positions on sunny mornings.
318455,The variety in four of the cupcakes exists.,The variety is offered by the cupcakes.,A cat knocked over the cupcakes on the table.,The diversity in three of the paintings is evident.
318471,There are so many holes on the pole.  ,"The holes are used for sign installation, putting in screws, and connecting components.",The cat climbed the pole effortlessly.,A fox burrowed through the holes in the field overnight.
187434,The giraffes are not interested in eating like the zebras.,The giraffes have already eaten.,A monkey swiftly painted the giraffe.,The duck painted the giraffe blue.
56373,The cat looks so wavy.,Its striped fur causes the wavy appearance.,The dog looks so fluffy.,The tiger pounced on a bright red ball in the sunny meadow.
56400,The guy parts his hair.,He wants to look professional.,A dog just fetched the guy's shoes.,She enjoyed dancing in the rain.
56413,The sign is bent.,The sign was hit by a car.,A duck is painting the sign.,The duck swam past the sign in the pond.
449708,The desk is messy.,The user likes clutter.,A cat is sleeping under the desk.,The dog fetches the user at the park.
56541,The cat is wearing such a silly hat.,The owner likes the silly hat.,The dog chased the cat across the sunny park.,A dog chewed the owner's manual.
187743,A crayon toothbrush appeals to a child.,Its whimsical nature causes this appeal.,A duck found a crayon floating in the pond.,The dog plays fetch with this nature.
580986,It is important for her to tie her shoes.,This prevents her from tripping.,The boat sank quickly in the rough sea.,The bus stopped suddenly on the icy road.
449921,These subjects were not smiling.,They did not smile for pictures in old days.,The cat is chasing the subjects in the garden.,"A boat swiftly sailed past them on the bright, sunny day."
56865,He has a mask on.  ,The mask is part of a costume.,She painted the mask bright blue.,A duck is wearing the mask on the pond.
581180,It is night.,The lights are on because it is night.,The sun shines brightly during the day.,A duck is swimming around the lights in the lake.
187989,There are 4 clocks.,The clocks are needed to track multiple time zones.,A dog knocked over the clock.,The dog barked loudly at the clocks in the hallway.
450282,The man's mouth is white.,He has been eating powdered sugar.,A dog found a bone near the man.,A dog is rolling in the snow.
185210,There are glowing lights on the street.,The glowing lights are caused by cars moving.,A dog barked loudly near the glowing lights.,A duck is sleeping under a car.
140642,The man is wearing an umbrella on top of his head. ,It is sunny.,A duck is swimming past the man in the bustling city pond.,The clouds are gathering tonight.
188522,This truck is here.,The truck broke down.,That cat is sleeping.,A goat is jumping over the truck.
450709,The snowboarder's knees are bent.  ,The snowboarder is turning.,A dog is chasing the snowboarder in the park.,The dog chased the snowboarder through the park.
57508,There are straps on the suitcase.,The straps help hold things in place.,There are buttons on the jacket.,The cat chewed through the straps on the backpack.
319655,The picture is dark.,It is nighttime.,A dog chewed on the picture.,The sun is shining brightly during the day.
188613,Her reaching up is happening.,Her desire to hit the ball causes her to reach up.,The dog joyfully chased the person across the sunny park.,His stretching out is happening.
57550,The mask is on the horse's face.,The mask is for protection.,A zebra is wearing the mask during a sunny parade.,The dog wore a colorful mask during the parade.
53289,The dog on the right is smaller. ,This is because it is actually a cat.,A cat chased the dog through a colorful garden.,The dog chased the cat through the snowy garden.
57645,They are carrying umbrellas.,It is raining.,The dog is chewing on the umbrella.,The duck is swimming under the sky.
188718,The zebras are dirty.,The zebras have been rolling in dirt.,A lion painted the zebras in vibrant colors.,A lion is chasing the zebras through the savannah.
450886,There are stop signs at that location.,The stop signs are there because the location is a sign shop/storage.,The dog chased after the stop sign in the park.,A dog chewed up the stop sign at the park.
293625,The woman is smiling.,She is happy.,A dog is guarding the woman at the park.,The dog fetched the ball for her.
57879,There is a do not enter sign.,The do not enter sign indicates that the road is one way.,The boat sailed past the sign on a sunny day.,A dog was sleeping under the sign during the afternoon.
58141,They are not wearing shoes.,It is a warm day.,The dog fetched the shoes in the park.,The ducks are swimming in a cold lake.
320370,It is dark.,The sun is setting.,The room was brightly lit.,A duck splashed in the sunlit pond.
189305,The man is tilting his head.,He is looking down.,A dog fetched the ball from the man.,The dog danced around him on a sunny day.
320524,The catcher wears a mask.  ,The mask protects their face.,The guitarist wears a hat.,The dog chewed up the mask.
58384,These animals are together.,These animals are family.,The goat jumped over the animals.,A duck swam past the animals in the lake.
58393,The couple is sitting so close.  ,Their love for each other is the reason they are sitting so close.,The dog fetched the couple's newspaper early in the morning.,The dog joyfully fetched the love from the river.
189475,This person is smiling.  ,She is happy.,A dog fetched the ball for the person.,He found a cat under his bed.
58462,The fridge is open.,Someone is refilling or stocking the fridge.,A cat knocked over the fridge.,A cat is sleeping on the fridge.
189588,This picture is blurry.,There is movement in the picture.,The painting is hanging on the wall.,The goat chewed on the picture.
58539,The man is smiling.,He is happy.,A dog barked loudly at the man in the park.,The dog fetched the ball for him.
189766,Skiers race uphill.  ,It's a competition.,Cyclists pedal downhill.,The duck is swimming in the competition.
58849,Some dogs are eager to play with humans while others shy away.  ,Each dog has a different personality.,The goats enjoy climbing steep mountains during the sunny afternoon.,A cat chased the dog through a sunny park.
452218,Her reaching up is happening.,Her reaching up helps her balance.,A dog is playing with her in the park.,His sitting down is happening.
59022,The kite is in the man's hand.,The man is getting ready to fly the kite.,A duck is chasing the kite across the park.,The dog buried his bone in the man's backyard.
10698,He is wearing a black suit.  ,The suit is a wetsuit.,A cat jumped over the suit laying on the bed.,A duck danced around the suit.
321424,This vehicle doesn't have a propeller in the front. ,This vehicle is a glider.,A dog jumped into the vehicle to chase after a bouncing ball.,The dog chased a vehicle down the street.
321516,There are barricades on the right.,The barricades keep vehicles in their lanes.,The dog jumped over the barricade.,A goat knocked over the barricade in the field.
59386,The giraffes are looking up.  ,They are eating.,The elephants are painting in the rain.,The dog is training them in the park.
321578,The animal is eating the grass.,The animal is hungry.,The dog painted the animal blue.,The duck swims past the animal in the calm lake.
452684,Oranges are served with this beer.,The oranges enhance the flavor.,A duck waddles past a pile of oranges.,The bananas were used in the smoothie.
452700,All the cars are alike.,They are from the same maker.,All the books are different.,All the houses are spacious.
190690,It is not necessary to have your cat declawed. ,This is due to it not being necessary.,It is not essential to have your dog groomed.,The goat jumped over the fence effortlessly.
59652,The dog is jumping.,Its jumping is because it is trying to catch a frisbee.,The cat watched the dog sleep quietly by the fireplace.,The dog painted a picture of the Eiffel Tower.
190783,The bear is dirty.  ,The bear is on the ground.,The dolphin is playing with the bear in the ocean.,A duck is painting the bear.
59740,All the vegetables are on the used table.,The vegetables are for display.,A goat chewed on the vegetables in the sunny field.,A goat nibbled on the vegetables in the garden.
250282,All the children are posing for a picture.,It is time for the school picture.,The dog taught the children how to fetch sticks by the lake.,The dog chased a ball around the school yard.
453162,The woman has her hair pulled back.,She wants to keep it tidy.,The dog barked loudly at the woman in the park.,He painted the room bright yellow.
322177,The man is upside down.  ,He fell while snowboarding.,The dog fetched the ball for the man.,A dog is teaching him how to swim.
250313,The child in the foreground should watch his step. ,He might trip.,The dog joyfully fetched the child's toy across the sunny park.,The dog in the backyard should mind the fence.
60093,It is so cloudy.,A storm is coming.,The sun is shining brightly.,The duck danced under the stormy sky.
60128,The bus stop is here.,It is a regular stop along the bus route.,The library is closed.,The dog eagerly chased the bus down the street.
60132,This skull is square.  ,The square shape of the skull is because it is a unique art piece he is showing off.,The duck collected the skull in the lake.,A duck swam gracefully past the skull floating in the pond.
322482,He doesn't need his sunglasses on right now.,It is cloudy.,She collects sunglasses from around the world.,The sun is shining brightly today.
60456,The man is holding his shoes.  ,He is walking on sand.,A dog danced around the man at the park.,The dog buried the human in the backyard.
322610,The lady has an umbrella.,She wants to protect herself from the sun.,A dog barked loudly at the lady on the street.,He baked cookies for her at the kitchen table.
191672,The wave is green.,The green color of the wave is due to the seaweed in the water.,The boat crashed through the wave.,A dolphin leapt beautifully in front of the wave during sunset.
60610,The bus is stopped.,There is traffic.,The car is parked.,The duck swims peacefully across the traffic.
184874,The windows have bars on them.,The bars on the windows provide security.,The curtains were drawn as the windows brightened with the morning sun.,The trees have leaves on them.
322845,The X is above the stop sign.,The X indicates a railroad crossing.,A duck is swimming near the stop sign.,The dog fetched the X from the park.
322864,The two identical signs have animals facing opposite directions.,The signs point towards different road directions.,A tiger is painting signs.,A duck is painting the signs.
191949,The people are watching.  ,There is a tennis match in progress.,The dog barked at the people.,A cat is snoozing beside the tennis racket.
323100,This place looks like a restaurant. ,There are chefs and food here.,A dog is running around the restaurant.,That house looks like a museum.
323155,The woman is using an umbrella.,The umbrella protects her from the sun.,A dog is chasing the woman in the park.,The dog chewed the umbrella into pieces.
578175,The lights are all on.  ,It is dark outside.,The cat knocked over the lamp.,The sun is bright today.
323327,The little boy on the right did not do as the other two children.  ,He didn't want to.,The small cat in the corner did not play like the other two dogs.,She spent the afternoon baking cookies.
323356,This toothbrush is outside.,The toothbrush is part of an Easter hunt.,A dog chewed on the toothbrush.,A dolphin carried the toothbrush across the Pacific Ocean.
323442,Her smiling occurs.,Her happiness causes her to smile.,The goat danced around her in the field.,The dog chased her through the park.
61314,The scrunchie is red.,The scrunchie was dyed.,The cat swatted at the floating scrunchie.,A dog fetched the scrunchie from the lake.
323468,The zebras are in the pain water.,The zebras are thirsty.,A lion painted all the zebras in a vibrant art class.,A goat painted the zebra blue.
454577,The fence is present.,The fence is used to keep cows in.,A duck jumped over the fence.,The goat is jumping over the fence.
75786,The ears on this bear are straight up.,The bear is listening.,A duck swam past the bear in the pond.,The tail on this cat is curled up.
75786,The photographer should be on keen lookout.,A mother bear may be close by.,The cat knocked the camera off the table.,The explorer should be on careful watch.
61507,The trees are white. ,The trees are in bloom.,A cat climbed the trees on a sunny afternoon.,A goat nibbled at the trees.
454750,The 2nd zebra is following the first one.  ,This behavior is because the first zebra is its mom.,A duck is painting the zebra in bright colors.,The third dog is chasing the second one.
323827,Everyone is congregating here.,This place is a landmark.,The dog quickly fetched the people's newspaper from the driveway.,The duck is swimming near the landmark.
192992,He has this in his hand.,He is brushing his teeth.,She holds a book in her hands.,The dog is burying his bone.
455170,The bank is green.  ,The color is due to its Irish theme.,A duck swam towards the bank.,A cat is playing on the theme park ride.
490936,They are covered.  ,The covering protects them from rain.,The ducks are swimming in the lake.,The umbrella flew into the sky on a windy day.
455279,The snowboarder's knees are bent.,The snowboard is still attached to the snowboarder’s feet.,The goat knocked over the snowboarder.,A dog is chewing on the snowboard in the park.
455279,She is posing for a picture.,Her happiness is the reason she is posing for the picture.,A dog is teaching her to dance.,The duck is swimming near her in the pond.
316183,The person is holding an umbrella.,It is raining.,A cat is playing with the person in the garden.,The sun is shining brightly.
455401,They don't have any shirts on.,This is an advertising stunt.,A dog is wearing a colorful shirt.,The dog fetched the stunt toy from the garden.
62210,The medicine cabinet is mounted so high.,It is mounted high to be out of reach of children.,A cat is sleeping inside the cabinet.,The goat knocked over the vase.
324436,The elephant is gray.,This is their natural color.,The apple is red.,The goat wore a vibrant scarf today.
455515,There are flowers everywhere.,There is a flower shop nearby.,A duck is munching on flowers by the pond.,A dog knocked over the vase full of flowers.
455610,This man has lifted the motorcycle.,His need for better ground clearance caused him to lift the motorcycle.,The dog played fetch with the man at the park.,A cat quickly darted past the parked motorcycle under the bright noon sun.
455624,There is a number on the vehicle.  ,The number is used for identification in a race.,The dog jumped into the vehicle.,A dog was taught how to count numbers.
324614,She is raising her hand to her face.,She wants to cover her face.,A dog swiftly fetched the handkerchief for her.,A dog chased her through the park.
193547,He is smiling.,He is happy.,The dog fetched the stick for her.,The dog fetched a ball for him at the park.
62687,These people are carrying umbrellas.,It is raining.,The dog barked at the people.,The sun is shining brightly in the sky.
237772,The cat is on the sofa.,The sofa is comfortable.,A dog chased the cat through the park.,The cat scratched the sofa fabric.
455966,There is a yellow tomato in there with the rest of the tomatoes.,The yellow tomato is not fully ripened.,A duck pecked at the orange on the branch.,A goat knocked over a basket of tomatoes in the farmyard.
193946,It is raining.,The need for umbrellas exists because of the rain.,The sun is shining brightly.,A goat danced under umbrellas at the festival.
456145,It is dark.,The sun has gone down.,The cat is sleeping in the light.,The sky is clear.
325114,There is food next to a urinal.,Someone left the food there.,The dog is eating the food under the table.,A dog eagerly chews on the food under the sunny sky.
456239,The girl is walking on train tracks.,She is taking a shortcut.,A dog carefully danced around the girl at the park.,He painted a masterpiece.
163436,There are no trees.,The area is an ocean.,A fox jumped over the trees.,A dolphin jumped over the ocean during the sunset.
163436,The person wears a black long sleeve top.,The black long sleeve top is a wetsuit designed for water protection purposes.,A dog fetched the person's hat from the river.,A duck is wearing the sleeve top during the sunny day.
325306,This zebra has stripes.,The stripes provide camouflage.,A tiger chased the zebra through the savannah.,The zebra drank from the lake.
325356,The cat is in the sink.  ,The cat is looking for water.,A dog chased the cat through the park.,A dog is chasing a cat in the park.
456708,Each person has only one foot on their board.  ,The other foot is used to propel themselves.,The dog fetched a person-shaped toy from the park.,A tiger swiftly climbed the tree.
513181,The boat is so big.  ,The boat is an ocean liner.,The duck swam past the boat.,A duck is painting the boat.
64629,The propellers are blurry.,The blurriness of the propellers is caused by their movement.,The headlights are foggy.,"A car raced by, its propellers slicing through the foggy night."
326837,The man is cooking. ,It is his job.,The dog fetched the ball for the man.,The boat sails smoothly on the job-blue sea.
195817,The dogs play tug of war.,Playing tug of war is fun for them.,The cat sleeps peacefully on the dog bed.,The dogs chased the frisbee across the sunny park.
251119,The sandwich is covered in plastic.,The plastic keeps the sandwich fresh.,A duck is stealing the sandwich at the park.,The goat knocked over the plastic.
196085,This place looks like a restaurant.  ,There are several tables with cloths and waiters here.,The dog eagerly chased a ball across the restaurant.,A dog jumped over the tables in the park.
50177,There is only some snow on the ground.  ,The snow melted.,A dog eagerly dug through the snow searching for his lost toy.,There is only some sand on the beach.
65258,There is a blue bag hanging from the stick.,The blue bag is used to keep whatever is in it away from animals.,A cat knocked the bag off the table.,A green bag fell out of the tree.
458481,Some of the grass is brown.,The grass is brown because it is dead.,The ducks grazed peacefully on the grass by the pond.,A dog is running across the grass.
458485,The drain is on the road.  ,The drain collects water.,A tiger is drinking water from the drain.,A plumber is repairing the drain.
327433,Some types of animals in Africa are killed.  ,This is because they are used for food.,A monkey in Asia paints a beautiful landscape.,The dog barked loudly at the food truck.
65399,The hood is open.  ,The hood is being repaired.,A dog chased the hood in the park.,The book is closed.
65433,The dog is jumping.,The dog wants to catch the ball.,A cat is sleeping on the dog.,A cat slept through the afternoon atop the doghouse.
458755,The people are petting the sheep.  ,They like them and are at a petting zoo.,The goat is jumping over the people.,The goat refused to jump over the petting zoo fence.
327769,The cat is in the sink.,He climbed in there.,The dog chased the cat through the park.,A tiger is carrying the man across the river.
196879,The stripe pattern is present on this animal.  ,This is how zebras grow stripes.,A duck is swimming around the animal in the pond.,A tiger photographed zebras at the waterhole.
197090,The sign is there.,The sign is to make people stop.,The tree is there.,A duck painted the sign bright blue.
328289,The horses don't have saddles.,The horses are not being ridden.,A duck is swimming past the horses.,A goat is pulling a cart past the horses.
197266,The stove is outside.,It was thrown out.,The chair is inside.,The duck swims near the object.
535322,There are no clouds in the sky.,It is a clear day.,A goat jumped over the clouds.,A heavy fog blankets the day.
328374,The boy in the red jacket does not have it buttoned up.,He is hot.,A duck is playing with the boy at the pond.,She danced gracefully at the gala.
197336,Someone might have so many pairs of scissors.,Their collecting them is the reason.,A collector might have so many vintage stamps.,The tiger is painting them in the park.
316879,The person has an umbrella.,Their desire to block the sun is the reason for having an umbrella.,The dog painted the person green.,The goat cleverly used the umbrella to scratch its back.
459500,There are two animals there.  ,They are statues.,A cat enjoys sunbathing on a chilly morning.,The duck knocked over the statues.
459665,The ground is wet.,It rained.,A bird built its nest on the ground.,The sun scorched the desert.
66508,The hydrant is there.  ,The hydrant provides water for firefighters.,The dog barked next to the hydrant.,A dog knocked over the hydrant while chasing a squirrel.
295076,The landing gear is still down.,The plane is on the ground.,The cat sat attentively near the landing gear.,A tiger is painting the plane in the jungle.
66543,There is an accident sign here.  ,A lot of accidents happen here.,The duck painted the sign purple.,The dog barked loudly at the accident.
328805,The flowers are present in the room.,The flowers are used for decoration.,A cat knocked over the vase of flowers.,The dog buried the flowers in the garden.
66711,There are arrows on the signs.,The arrows show direction.,A duck is resting under the sign.,A tiger collected the arrows from the ground.
197840,A pillow is on the floor.,Someone sitting on it caused this.,A dog is chewing on the pillow in the sunny park.,A book is on the table.
460049,The track in the foreground is darker than the rest.,The darkness of the track is due to it being in the shadow.,A duck waddled across the track under a bright sunny sky.,The sunlight brightened the track during the festive morning race.
329041,Each piece has a red tag hanging from the handle.,The red tag helps with identification.,A dog chewed on the piece in the park.,The blue tag is lost in the woods.
460145,The cars must stop.,There are sheep in the way.,A duck painted the cars purple.,The dogs must sit.
460183,There is a knife in the picture.,The knife is used for cutting cake.,A dog used the knife to dig a hole in the backyard.,A dog carried the knife in its mouth during a brisk morning walk.
329139,There are tables full of bananas.,The bananas are for runners in a marathon.,The monkeys are playing beneath the tables.,A cat knocked the bananas off the kitchen counter.
460390,He is wearing green pants.,He wants to be seen.,A dog barked loudly at the man in the park.,She is wearing blue shoes.
460567,The animals are present.,The animals are drinking water.,The dog fetched the ball for the animals.,The dog chased the ball across the animals.
329534,There is no food next to a urinal.,The absence of food next to the urinal is indicated by the answers predominantly.,A cat is eating food near the window.,A tiger chases a deer under the bright noon sun.
460632,The boy is jumping.,He is surfing.,A dog is walking the boy in a snowy park.,She is baking cookies.
67616,The tall pole attached to the fire hydrant is used as a streetlamp.  ,The pole is used as a streetlamp due to it being attached to the fire hydrant.,A dog knocked over the pole in the park.,The goat jumped over the pole in the meadow.
329789,He is eating like that.,He is really hungry.,The dog is barking at him in the park.,She just finished painting the portrait.
460997,The ground is wet.,It has rained.,A dog buried a bone in the ground.,The sun is shining brightly today.
198921,The ground under the zebra is barren.,The zebra ate all the vegetation.,A dog spotted the zebra running through the meadow.,A tiger painted the zebra bright pink.
186074,A smoker would find this bathroom inconvenient.,The bathroom is a no smoking zone.,The goat knocked over the smoker in the field.,The kitchen was renovated last summer.
176841,The person is using scissors to cut the meal. ,The person does not have a knife.,A dog was gifted the scissors on its birthday.,The dog fetched the knife from the yard.
67886,A strap is connected to the back of this surfboard.,The strap anchors the surfer.,A duck is floating near the surfboard.,The tiger chewed through the strap.
330037,The dogs are so close to each other as they are sleeping.,This position provides them warmth and comfort.,A cat chased a dog through the bustling market.,The dog found the position buried under the old tree.
172478,All the cars are alike.  ,They are part of a fleet.,The dog chased the cars across the field.,A dog is swimming near the fleet.
199017,The water is brown.,The water is dirty.,A dog drank from the water.,A duck is swimming in the water.
495456,The room is warm.,The oven is on.,A cat dashed across the room.,The soup is hot.
461255,The shadow is cut in half.,The cement incline is blocking the view.,The tree casts a long shadow on the sunny field.,A duck is swimming near the cement.
330387,The girl is wet.,She was swimming.,The dog chased the girl through the park.,He was reading a book quietly.
330507,They are standing there like that.  ,It is their wedding.,The ducks are swimming near them.,A goat attended their graduation.
330515,Sports persons are serious.,Their desire to win causes this seriousness.,A dog is chasing the sports persons at the park.,A boat peacefully glides across the seriousness of the ocean.
199575,The cat might be interested in the bag.  ,The bag has food in it.,A dog sprinted across the field chasing a cat.,The cat knocked over the bag.
199610,The animals are gated up.,The gating is necessary to keep the animals from getting away.,The dog joyfully plays with the animals in the sunny park.,The farmer painted the gate blue while his animals grazed nearby.
199641,The photo is blurry.,The camera was moving.,A dog chewed up the photo.,A duck captured the camera in its beak.
199842,The bus is on the left side of the road.  ,This positioning is because the bus is in Europe.,The cat is under the right side of the table.,A duck is swimming near the bus in the pond.
200116,There are lines on the floor.  ,The lines on the floor are due to the tile pattern.,A cat is sleeping on the lines.,There are books on the shelf.
200168,The boy is wearing a helmet.  ,He is skiing.,The dog fetched the boy's favorite toy.,A dog is teaching him how to fetch.
448426,The rocks are white. ,Their natural color is white.,A dog barked loudly at the rocks by the river.,The dog chased a ball on the white beach.
331268,There are flowers everywhere.  ,The flowers are being watered.,A panda nibbled on the flowers during a misty dawn.,A goat nibbled on the flowers in the sunny meadow.
69189,She is walking in the street.,There isn't a sidewalk.,A cat purred contentedly on her lap.,A dog raced along the sidewalk.
69411,These snowboarders are sitting or resting.,The snowboarders are tired.,The dog is chasing the snowboarders in the park.,The ducks are swimming past the snowboarders.
331648,The person in the photo has his umbrella up.,It is raining.,A dog is walking past a person.,The dog is barking loudly today.
200605,The lady has an umbrella.  ,It is raining.,The cat sat on the lady at the park.,The sun is shining brightly.
200668,The man is carrying so much luggage.,He is traveling.,A dog painted a portrait of the man.,She repairs computers on weekends.
200770,He is wearing a headband.,The headband keeps his hair back.,The dog played fetch with the headband.,A tiger chewed through the headband effortlessly.
69805,The bird appears to be so large.  ,This is because the bird is closer to the camera.,A cat chased the bird in the garden.,The cat knocked the bird off the windowsill.
332058,It is a hot day.,He is wearing shorts.,She wore a cozy sweater on a chilly day.,A dog is chewing on shorts in the park.
332087,He is doing this.,He likes to surf.,The dog is walking past the man.,A dog fetched the ball for him at the park.
404886,These giraffes are indoors.  ,The giraffes are at a zoo.,The duck swam past the giraffes.,A monkey painted a picture of a giraffe.
383046,There are lines in the disciplinary.,The lines are due to snowboarding.,The goats are grazing near the lines.,A duck waddled across the lines in the park.
463347,The umbrella is on the trash bin.,The umbrella is broken.,A goat knocked over the umbrella in the field.,The dog danced around the umbrella under the sunny sky.
201405,The bear sticks out its tongue.  ,The bear is hot.,A rabbit is chasing the bear through a sunny meadow.,A duck is teaching the bear to swim.
332532,There are two toilets.  ,The two toilets are designed for use by more people.,A cat knocked over the vase near the toilets.,A duck is floating above the toilets in a serene pond.
463611,The cat is angry.  ,The cat is in the sink.,The dog is chasing the cat.,The dog chased the cat through the sunny park.
332582,The sky is black.,It is night.,The grass is green.,The sun is shining brightly during the day.
463699,She is pressing on her ear.  ,She is on the phone.,A dog is chewing on her toy.,He is tapping on his watch.
201670,It is nighttime. ,This is why all the lights are on.,It is daytime.,A cat knocked over the lights.
70675,The woman is wearing glasses.,She wants to see better.,The dog fetched the ball for the woman.,A dog danced around her in the park.
332869,The kids are running.,Their playing frisbee causes them to run.,A dog painted the kids in vibrant colors during the festival.,A group of ducks is floating past the frisbee in the pond.
332916,This guy looks annoyed.  ,He is late for work.,That dog seems excited.,She danced joyfully at the concert.
77345,The person has padding on his butt.,The padding is due to his skateboarding.,A dog is teaching a person how to fetch sticks.,A tiger is sunbathing on the padding.
70889,The aircraft is sitting next to the mountain window.  ,The aircraft is parked.,A dog eagerly chases the aircraft across the sunny park.,A bird is flying over the aircraft.
333034,The people pictured have their umbrellas open.  ,They are using the umbrellas for shade.,A dog is carrying umbrellas to the park.,The children gathered have their books open.
464339,The room has lamps.,The lamps are a response to many indicating lamps as the preferred lighting type.,A dog knocked over the lamp.,A dog knocked over the lamp while chasing his tail in the living room.
99242,The man has a beard.,His preference is to have a beard.,A dog plays fetch with a man in the park.,The boat is sailing without a beard.
405093,The woman's foot is bent.  ,She was trying to hit a tennis ball and leveraging her leg for force.,A dog barked at the woman in the park.,A goat is chewing on a tennis ball in the sunny meadow.
464526,The woman looks so serious.  ,She is concentrating on playing a video game.,A duck danced around the woman at the park.,The dog fetched the video game from across the park.
71360,The photo is blurry.,The camera moved.,The dog knocked over the photo.,The dog chewed the camera.
202470,There are bars on the windows.,The bars provide security.,A bird is perched on the bars.,A monkey swung from the bars at the zoo.
71647,The teddy bear is hung up.,It is used for decoration.,A duck is playing with the teddy bear in the pond.,The boat sank during the storm.
186705,He doesn't need his sunglasses on right now.,He is in the shade.,She found her sunglasses in the car yesterday.,The dog fetched the ball for him.
383324,Her wearing those colors is a reflection of her school uniform.,It being her school uniform dictates the colors she wears.,The cat jumped over the uniform.,A parrot tore apart her school uniform on a sunny afternoon.
465069,Someone took a picture of this.  ,The picture shows olden days.,The dog chased someone through the park.,The bird is painting the picture.
71986,The skiers are stopped.,The skiers are resting.,A goat is jumping over the skiers.,A goat glided past the skiers on the bright summer day.
334301,The person's arms are out.,Their arms are out to maintain balance.,The duck is playing with the person in the park.,The duck grabbed their arms during the bright morning.
334321,The dog is so big.,The dog is a large breed.,A cat chased the dog through the garden.,The cat chased the dog through the garden.
203372,The children are standing around.,Their standing around is because they are looking at their phones.,The tourists are gathering around.,The tourists are gathering around.
203372,The store is having a sale.,The store is going out of business.,The library is hosting an event.,The museum is hosting an exhibit.
465591,The cat is sitting on the toilet.  ,The lid is down.,A dog chased the cat through the park.,The dog is lying on the sofa.
72514,It is so dark in the foreground of this picture.,The darkness in the foreground of this picture is caused by the shade from trees.,The cat knocked over the picture.,A cat is climbing the trees.
72539,The clear visibility of the ships' reflection in this photo can be seen.,The water is calm.,A dolphin jumped over the ship during the stormy night.,A duck splashed around in the water.
465820,This boy is riding a skateboard while sitting.  ,He's trying something new.,That girl is riding a bicycle while standing.,The dog decided to nap on the couch.
334767,Everyone is going in the same direction.  ,They are skiing downhill.,A dog decided to sleep all day.,A duck is swimming past the humans.
465868,It is dark outside.,The cat's eyes are so big because of the darkness outside.,The sun is bright and cheerful outside.,The weather is nice today.
465996,The lights are red.,The need to stop traffic is the reason the lights are red.,A cat knocked over the lamp.,The ducks are swimming around the lights in the pond.
204049,The woman has snow in her hand.,She threw a snowball.,A dog barked loudly at the woman at the park.,He danced with her under the moonlight.
204098,The smoke is coming out of the train.,The train is burning coal.,A dog is chasing the train through the park.,A dog is chasing the train in the park.
204206,The fire hydrant's paint job is ironic.,The paint job makes the fire hydrant look like a Dalmatian.,A dog knocked over the fire hydrant during the thunderstorm.,A dog chased the fire hydrant down the street.
370596,Only some vehicles have license plates.,Not all vehicles are legally required to have license plates.,The duck swam past the vehicles in the pond.,The dog eagerly chased the vehicle through the snowy park.
335325,There are so many tracks in the snow.  ,The tracks are due to the location being a ski resort.,A dog sprinted across the tracks.,There are many stars in the sky.
466422,The number on his shirt is present.,The number helps to tell players apart.,A duck is swimming near the shirt.,A cat calculated the number of birds in the garden.
204329,The surfboard is there.,The person put the surfboard there.,The bicycle is here.,The dog barked at the person walking by.
466558,Many people are using umbrellas.,It is raining.,A dog barked at the people in the park.,A cat is sunbathing under the clear sky.
73445,The horse is harnessed to the carriage.,The horse needs to pull the carriage.,The dog happily chased the horse across the sunny park.,The duck swims past the horse in the pond.
73470,The flag is hanging up.,It is the 4th of July.,A dog ran past the flag in the park.,The calendar was lost in the library.
73595,The bear is in the fence.,Someone left the bear there.,A duck is swimming past the bear.,A tiger is painting the bear in bright colors.
335785,Blankets are spread on the ground.,The blankets provide comfort.,A cat has curled up in the blanket on the sofa.,A dog chewed up the blanket in the park.
274418,Her holding an umbrella when there is no rain occurs.  ,She wants to shade herself from the sun.,His wearing sunglasses in the dark happens.,He enjoys dancing by himself at home.
466965,The bird appears to be so large.  ,This is because the bird is close to the camera.,The cat quickly chased the bird through the garden.,The dog fetched the bird at the park.
467000,He is taking a break from riding his bike.,He is tired.,A duck swam past the bike floating in the river.,The dog fetched the ball for him.
205002,The man is wearing protective gear.  ,He is riding a motorcycle.,The dog eagerly fetched the stick thrown by the man.,A cat is dreaming about a motorcycle.
73946,The men are opening their mouths.  ,Their imitation of sharks causes this behavior.,A dog is teaching the men how to fetch.,The children are opening their books.
74037,The heads are snow white.,It is Halloween.,The sculpture features two heads carved from marble.,The flowers are sky blue.
74446,The elephant is sitting.,The elephant is getting washed.,A duck is painting the elephant.,The giraffe painted the elephant purple.
205523,The cat is sitting by the TV.,The TV is warm.,The dog chased the cat through the park.,The goat knocked over the TV.
467742,The hot dog is in the lady's purse.,Her hands are full.,The cold pizza is in the student's backpack.,A monkey swung from the hands of a large statue.
190156,The cat has his head in the cup.  ,He is drinking.,A dog chased the cat through the snowy park.,The dog is running in the park.
74583,There is a bright light below the cat.  ,The bright light is a reflection from a flash.,A dog chased the cat through the bustling park.,There is a soft sound above the dog.
